0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,0.0,54.44444444444444,54.44444444444444,15.555555555555555,15.555555555555555,31.11111111111111,31.11111111111111,31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,0.0,0.0,38.888888888888886,54.44444444444444,54.44444444444444,46.666666666666664,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-18.900000000000002,-17.42222222222222,-44.1,-44.1,-44.1,-44.1,46.666666666666664,46.666666666666664,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,15.555555555555555,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,15.555555555555555,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,-6.3,-6.3,-44.1,-44.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.777777777777778,7.777777777777778,54.44444444444444,54.44444444444444,31.11111111111111,23.333333333333332,31.11111111111111,31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,-44.1,0.0,54.44444444444444,38.888888888888886,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,-12.6,-12.6,-37.800000000000004,-37.800000000000004,-1.8666666666666671,-6.3,31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,54.44444444444444,0.0,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,23.333333333333332,1.4777777777777779,1.4777777777777779,-12.6,-12.6,23.333333333333332,23.333333333333332,31.11111111111111,31.11111111111111,-12.6,-12.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.777777777777778,7.777777777777778,54.44444444444444,54.44444444444444,15.555555555555555,15.555555555555555,31.11111111111111,31.11111111111111,54.44444444444444,31.11111111111111,54.44444444444444,54.44444444444444,0.0,0.0,0.0,54.44444444444444,54.44444444444444,46.666666666666664,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-18.900000000000002,-31.5,-44.1,-44.1,-9.644444444444444,-11.122222222222224,0.0,32.58888888888889,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,23.333333333333332,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-44.1,-44.1,0.0,0.0,38.888888888888886,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,15.555555555555555,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,46.666666666666664,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-37.800000000000004,-37.800000000000004,-6.3,-6.3,31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-37.800000000000004,-37.800000000000004,-6.3,-6.3,31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,0.0,54.44444444444444,54.44444444444444,0.0,0.0,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,-6.3,-37.800000000000004,-37.800000000000004,7.777777777777778,7.777777777777778,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
23.333333333333332,23.333333333333332,54.44444444444444,54.44444444444444,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,38.888888888888886,15.555555555555555,15.555555555555555,0.0,0.0,0.0,54.44444444444444,46.666666666666664,31.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,15.555555555555555,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,46.666666666666664
54.44444444444444,38.888888888888886,54.44444444444444,54.44444444444444,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,38.888888888888886,7.777777777777778,7.777777777777778,0.0,0.0,0.0,54.44444444444444,54.44444444444444,38.888888888888886,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-37.800000000000004,-37.800000000000004,-6.3,-6.3,23.333333333333332,23.333333333333332,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.333333333333332,23.333333333333332,54.44444444444444,54.44444444444444,54.44444444444444,31.11111111111111,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,23.333333333333332,46.666666666666664,15.555555555555555,15.555555555555555,31.11111111111111,31.11111111111111,23.333333333333332,0.0,7.777777777777778,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,-6.3,-12.6,-12.6,-6.3,0.0,7.777777777777778,7.777777777777778,38.888888888888886,38.888888888888886,23.333333333333332,23.333333333333332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,46.666666666666664,23.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,23.333333333333332,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,-12.6,-12.6,-31.5,-31.5
0.0,0.0,0.0,0.0,0.0,46.666666666666664,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-25.2,-25.2,-12.6,-12.6,0.0,0.0,54.44444444444444,54.44444444444444,31.11111111111111,31.11111111111111
31.11111111111111,31.11111111111111,46.666666666666664,46.666666666666664,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,38.888888888888886,23.333333333333332,54.44444444444444,46.666666666666664,46.666666666666664,31.11111111111111,31.11111111111111,15.555555555555555,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-25.2,-25.2,-12.6,-12.6,0.0,0.0,46.666666666666664,46.666666666666664,23.333333333333332,23.333333333333332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,15.555555555555555,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,-12.6,-12.6,-18.900000000000002,-18.900000000000002
31.11111111111111,31.11111111111111,46.666666666666664,46.666666666666664,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,54.44444444444444,46.666666666666664,46.666666666666664,38.888888888888886,38.888888888888886,31.11111111111111,31.11111111111111,15.555555555555555,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-25.2,-25.2,-12.6,-12.6,0.0,0.0,38.888888888888886,38.888888888888886,23.333333333333332,23.333333333333332
54.44444444444444,31.11111111111111,54.44444444444444,54.44444444444444,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,38.888888888888886,15.555555555555555,15.555555555555555,0.0,0.0,0.0,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,15.555555555555555,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,38.888888888888886,38.888888888888886,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,23.333333333333332,23.333333333333332,23.333333333333332,15.555555555555555,0.0,54.44444444444444,31.11111111111111,31.11111111111111,7.777777777777778,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,7.777777777777778,7.777777777777778,54.44444444444444,54.44444444444444,46.666666666666664,46.666666666666664
31.11111111111111,31.11111111111111,54.44444444444444,54.44444444444444,38.888888888888886,38.888888888888886,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,23.333333333333332,23.333333333333332,7.777777777777778,7.777777777777778,0.0,31.11111111111111,38.888888888888886,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,15.555555555555555,15.555555555555555,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
23.333333333333332,23.333333333333332,54.44444444444444,54.44444444444444,31.11111111111111,31.11111111111111,38.888888888888886,38.888888888888886,38.888888888888886,38.888888888888886,15.555555555555555,15.555555555555555,0.0,0.0,0.0,54.44444444444444,54.44444444444444,38.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-12.6,-31.5,-31.5,-6.3,-6.3,23.333333333333332,23.333333333333332,54.44444444444444,15.555555555555555,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,23.333333333333332,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-11.122222222222224,-44.1,-44.1,0.0,0.0,46.666666666666664,46.666666666666664,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,0.0,0.0,0.0,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,38.888888888888886,-44.1,-44.1,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44444444444444,0.0,54.44444444444444,54.44444444444444,0.0,0.0,38.888888888888886,54.44444444444444,54.44444444444444,54.44444444444444,38.888888888888886,15.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,-6.3,-37.800000000000004,-37.800000000000004,7.777777777777778,7.777777777777778,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444
